productID,product_name,product_price,number_of_ordered_items,order_status,customer_name,location,latitude,longitude,channel_of_ordering,date
P00015,Charger,13.73,1,In Process,Eric White,Iowa,42.011539,-93.210526,Website,45520
P00006,Tablet,399.1,1,In Process,Megan Garza,Iowa,42.011539,-93.210526,Mobile App,45520
P00013,Smart Home Hub,432.65,3,Delivered,Jennifer Harris,Kentucky,37.66814,-84.670067,Social Media,45520
P00002,Smart TV,1912.93,3,Delivered,Lindsay Patterson,Louisiana,31.169546,-91.867805,Social Media,45520
P00003,Tablet,561.06,5,Delivered,Matthew Camacho DVM,Connecticut,41.597782,-72.755371,Website,45520
P00001,Hard Disk,115.38,3,On Hold,Michael Carter,Texas,31.054487,-97.563461,Mobile App,45520
P00010,Camera,2560.84,5,Canceled,Shelley Buchanan,Alaska,61.370716,-152.404419,Social Media,45520
P00010,Smart TV,1204.81,3,Delivered,Anthony Klein,Wisconsin,44.268543,-89.616508,Social Media,45520
P00018,Tablet,411.76,1,In Process,Anthony Mills,New Mexico,34.840515,-106.248482,Social Media,45520
P00012,Smartphone,750.92,2,Delivered,Carrie Green,Iowa,42.011539,-93.210526,Phone,45520
P00017,Hard Disk,83.86,3,On Hold,Bruce Davis,Wyoming,42.755966,-107.30249,Mobile App,45520
P00018,Drone,2769.81,5,Delivered,Jill Love,West Virginia,38.491226,-80.954456,Phone,45520
P00003,Tablet,231.13,5,Delivered,Anthony Baker,New Jersey,40.298904,-74.521011,Website,45520
P00003,Tablet,690.38,3,In Process,Katie Mcneil,Missouri,38.456085,-92.288368,Physical,45520
P00008,Mouse,16.88,3,Delivered,Sarah Olson,Wisconsin,44.268543,-89.616508,Mobile App,45520
P00014,USB Drive,42.38,2,Canceled,Jerry Le,Oklahoma,35.565342,-96.928917,Physical,45520
P00001,Laptop,1612.34,1,On Hold,Mark Hunt,Indiana,39.849426,-86.258278,Physical,45520
P00014,Tablet,615.74,3,Delivered,John West,Missouri,38.456085,-92.288368,Physical,45520
P00020,Power Bank,64.56,2,Delivered,Kayla Thompson,Maryland,39.063946,-76.802101,Physical,45520
P00016,Smart TV,340.79,5,On Hold,Kimberly Walker,Maryland,39.063946,-76.802101,Physical,45520
P00020,Smart Home Hub,311.29,2,On Hold,Chelsea Luna,Louisiana,31.169546,-91.867805,Social Media,45520
P00015,Smart TV,795.65,5,On Hold,Shane Mccall,Alaska,61.370716,-152.404419,Phone,45520
P00006,Smartwatch,459.69,4,In Process,Maria Miller,Virginia,37.769337,-78.169968,Social Media,45520
P00020,Camera,1488.33,3,On Hold,Morgan Turner,Missouri,38.456085,-92.288368,Phone,45521
P00012,Smartphone,600.35,3,On Hold,Brittany Santiago,Arkansas,34.969704,-92.373123,Phone,45521
P00009,Charger,24.83,1,Canceled,Jimmy Garcia,Georgia,33.040619,-83.643074,Social Media,45521
P00004,Camera,2258.36,5,On Hold,Ann Miller,New York,42.165726,-74.948051,Social Media,45521
P00019,Projector,443.57,1,On Hold,Tina Wells DDS,New Mexico,34.840515,-106.248482,Physical,45521
P00006,VR Headset,271.11,1,On Hold,Nicole Mejia DDS,Mississippi,32.741646,-89.678696,Website,45521
P00005,Graphics Card,206.82,2,Delivered,Christopher Dawson,Washington,47.400902,-121.490494,Mobile App,45521
P00017,Speaker,330.57,2,On Hold,Robert Page,Michigan,43.326618,-84.536095,Website,45521
P00016,Smartwatch,154.56,1,On Hold,Dana Reyes,Utah,40.150032,-111.862434,Website,45521
P00024,Smart TV,596.66,5,Delivered,Allen Jackson,Pennsylvania,40.590752,-77.209755,Physical,45521
P00006,Projector,844.02,4,Canceled,Donna Nielsen,Ohio,40.388783,-82.764915,Mobile App,45521
P00022,Printer,152.12,2,Canceled,Derrick Montoya,South Dakota,44.299782,-99.438828,Mobile App,45521
P00017,Monitor,642.2,2,On Hold,Dillon Moore,Michigan,43.326618,-84.536095,Social Media,45521
P00024,Speaker,341.71,2,Canceled,Gregory Delacruz,Vermont,44.045876,-72.710686,Phone,45521
P00006,Mouse,26.75,3,Delivered,Hunter Smith,Michigan,43.326618,-84.536095,Website,45521
P00007,USB Drive,6.16,5,Canceled,Catherine Miller,Ohio,40.388783,-82.764915,Mobile App,45521
P00019,Hard Disk,139.9,5,In Process,Douglas Brown,Kentucky,37.66814,-84.670067,Physical,45521
P00018,Speaker,428.75,2,In Process,Tina Hanna,Illinois,40.349457,-88.986137,Physical,45521
P00011,VR Headset,432.86,3,On Hold,Victor Becker,New Hampshire,43.452492,-71.563896,Mobile App,45521
P00024,Tablet,634.45,4,In Process,Wayne Duncan,Tennessee,35.747845,-86.692345,Phone,45521
P00012,Smart TV,461.08,4,On Hold,Timothy Guerrero,Montana,46.921925,-110.454353,Mobile App,45521
P00017,Power Bank,38.04,3,In Process,Lisa Lewis,Florida,27.766279,-81.686783,Phone,45521
P00020,Speaker,344.63,3,In Process,Brian Garrison,Alabama,32.806671,-86.79113,Social Media,45521
P00020,VR Headset,749.66,5,In Process,Dawn Watkins,Iowa,42.011539,-93.210526,Website,45521
P00021,Router,95.41,5,Delivered,Kim Long,Indiana,39.849426,-86.258278,Mobile App,45521
P00022,Printer,209.1,1,Delivered,Patricia Jackson,Massachusetts,42.230171,-71.530106,Mobile App,45521
P00022,Drone,1539.46,4,In Process,Gregory Perry,Hawaii,21.094318,-157.498337,Mobile App,45521
P00006,Smart Home Hub,481.9,2,Canceled,Jason Miller,Wisconsin,44.268543,-89.616508,Phone,45522
P00010,VR Headset,563.33,2,Canceled,Justin Mckee,Louisiana,31.169546,-91.867805,Website,45522
P00006,Gaming Console,735.22,2,Canceled,Stephen Cardenas,Tennessee,35.747845,-86.692345,Mobile App,45522
P00013,USB Drive,35.32,2,Delivered,Evan Leblanc,Colorado,39.059811,-105.311104,Physical,45522
P00010,Power Bank,88.71,2,In Process,Amber Rodriguez,New York,42.165726,-74.948051,Phone,45522
P00002,Hard Disk,156.71,2,On Hold,Lisa Johnson,Alabama,32.806671,-86.79113,Website,45522
P00024,Smartwatch,163.3,4,Delivered,Joshua Jackson,Wisconsin,44.268543,-89.616508,Social Media,45522
P00014,Smartphone,1035.98,5,On Hold,Larry Mcguire,Ohio,40.388783,-82.764915,Mobile App,45522
P00019,Headphones,61.82,1,Delivered,Brent Jones,Hawaii,21.094318,-157.498337,Physical,45522
P00015,Printer,329.86,3,On Hold,Isabel Sparks,Minnesota,45.694454,-93.900192,Physical,45522
P00013,Monitor,771.85,5,Canceled,Lori Banks,New York,42.165726,-74.948051,Mobile App,45522
P00016,Projector,735.17,5,Delivered,Paul Hunt,Massachusetts,42.230171,-71.530106,Social Media,45522
P00017,Drone,1974.46,1,Canceled,Sue Johnson,Nevada,38.313515,-117.055374,Mobile App,45522
P00023,USB Drive,19.7,5,Canceled,Ricardo Brown,Maine,44.693947,-69.381927,Mobile App,45522
P00018,Smartphone,363.39,3,On Hold,Hannah Duncan,Nevada,38.313515,-117.055374,Phone,45522
P00008,Tablet,326.2,1,On Hold,Tracy Lane,Oklahoma,35.565342,-96.928917,Physical,45522
P00003,Drone,1297.4,3,In Process,Megan Arnold,Vermont,44.045876,-72.710686,Phone,45522
P00016,Printer,441.15,3,On Hold,Shannon Foley,Montana,46.921925,-110.454353,Mobile App,45522
P00009,Smart Home Hub,339.89,3,In Process,Jackie Johnson,Indiana,39.849426,-86.258278,Phone,45522
P00014,Power Bank,91.65,1,Canceled,Emma Miller,Louisiana,31.169546,-91.867805,Mobile App,45522
P00009,Laptop,937.43,3,In Process,Robert Dougherty,New Jersey,40.298904,-74.521011,Website,45522
P00017,Headphones,61.46,4,Delivered,Katrina Houston,Nebraska,41.12537,-98.268082,Website,45522
P00012,Projector,202.78,1,Delivered,Maxwell Doyle,Texas,31.054487,-97.563461,Phone,45522
P00013,Hard Disk,75.3,1,Canceled,Mark Medina,Louisiana,31.169546,-91.867805,Physical,45522
P00013,Laptop,1924.06,4,Canceled,David Clark,South Carolina,33.856892,-80.945007,Phone,45522
P00023,Power Bank,39.26,3,In Process,Nancy Watkins,Texas,31.054487,-97.563461,Website,45522
P00010,Graphics Card,756.68,2,Delivered,Ricardo Cox DDS,Arkansas,34.969704,-92.373123,Physical,45522
P00007,Keyboard,26.27,4,Delivered,Barbara Allen,New Mexico,34.840515,-106.248482,Physical,45522
P00008,Keyboard,34.7,1,Delivered,Joshua Frost,Tennessee,35.747845,-86.692345,Website,45522
P00024,Scanner,188.78,3,In Process,Taylor Edwards,Nevada,38.313515,-117.055374,Mobile App,45522
P00010,Smart TV,1628.96,1,In Process,James Nelson,Arizona,33.729759,-111.431221,Social Media,45522
P00007,Drone,2650.8,4,Canceled,Christina Cook,Virginia,37.769337,-78.169968,Mobile App,45522
P00012,Smart TV,1349.32,3,On Hold,Angela Williams,Tennessee,35.747845,-86.692345,Social Media,45522
P00012,Monitor,721.1,5,On Hold,Joseph Torres,South Dakota,44.299782,-99.438828,Mobile App,45522
P00008,Drone,2209.88,2,Delivered,Douglas Mosley,Maryland,39.063946,-76.802101,Phone,45522
P00004,Projector,352.67,5,Canceled,Marcus Castaneda,Alaska,61.370716,-152.404419,Physical,45522
P00017,Graphics Card,236.26,3,In Process,Francisco Knight,Indiana,39.849426,-86.258278,Social Media,45522
P00013,Speaker,286.99,3,On Hold,David Sellers,Oklahoma,35.565342,-96.928917,Social Media,45522
P00010,Gaming Console,325.87,2,Delivered,Francis Roberts,Illinois,40.349457,-88.986137,Social Media,45522
P00007,Smart Home Hub,281.63,4,On Hold,Justin Scott,New Jersey,40.298904,-74.521011,Phone,45522
P00020,Speaker,354.28,5,On Hold,Dale Bowen,Colorado,39.059811,-105.311104,Mobile App,45522
P00023,Power Bank,69.12,5,Canceled,Thomas Cooper,Nevada,38.313515,-117.055374,Mobile App,45523
P00003,Gaming Console,475.47,1,Delivered,Hannah Mcintosh,North Carolina,35.630066,-79.806419,Phone,45523
P00014,Tablet,481.49,4,On Hold,Jeremy Mejia,Kentucky,37.66814,-84.670067,Social Media,45523
P00006,Gaming Console,604.04,3,Canceled,Antonio Miller,Rhode Island,41.680893,-71.51178,Website,45523
P00011,Router,125.01,1,Canceled,Tiffany Andrade,Texas,31.054487,-97.563461,Social Media,45523
P00008,Scanner,213.39,3,On Hold,Jonathan Hoffman,West Virginia,38.491226,-80.954456,Website,45523
P00023,Power Bank,39.91,5,On Hold,Maria Spencer,New Hampshire,43.452492,-71.563896,Social Media,45523
P00024,Printer,139.36,3,In Process,Austin Murphy,Massachusetts,42.230171,-71.530106,Phone,45523
P00013,Scanner,289.16,1,On Hold,Donald Smith,New York,42.165726,-74.948051,Mobile App,45523
P00019,Power Bank,45.97,2,In Process,Paul Mathis,Pennsylvania,40.590752,-77.209755,Social Media,45523
P00015,Monitor,982.43,4,In Process,Jim Garcia,Washington,47.400902,-121.490494,Mobile App,45523
P00010,Drone,1796.94,2,In Process,Olivia Walker,Oklahoma,35.565342,-96.928917,Website,45523
P00022,Scanner,263.82,1,On Hold,Charles Greene,Georgia,33.040619,-83.643074,Website,45523
P00020,Laptop,751.75,3,In Process,Jessica Robinson,New York,42.165726,-74.948051,Physical,45523
P00003,Monitor,268.15,4,Delivered,Jill Sanchez,Vermont,44.045876,-72.710686,Website,45523
P00022,Smart Home Hub,122.89,1,Canceled,Andrea Wood,New Mexico,34.840515,-106.248482,Website,45523
P00017,Camera,1982.4,3,Canceled,Joseph Lopez MD,Pennsylvania,40.590752,-77.209755,Mobile App,45523
P00001,USB Drive,41.94,5,On Hold,William Wells,Montana,46.921925,-110.454353,Website,45523
P00007,Router,258.83,3,In Process,Kenneth Armstrong,Nevada,38.313515,-117.055374,Phone,45523
P00023,Monitor,397.52,4,Canceled,James Obrien,Nevada,38.313515,-117.055374,Phone,45523
P00003,Laptop,1952.35,5,Canceled,Charles Webster,Oregon,44.572021,-122.070938,Phone,45523
P00023,Headphones,73.34,5,Canceled,Melissa Armstrong,Rhode Island,41.680893,-71.51178,Physical,45523
P00017,Keyboard,35.02,2,In Process,Ann Owens,Ohio,40.388783,-82.764915,Phone,45523
P00020,Smart Home Hub,415.1,3,Delivered,Charles Smith,New Mexico,34.840515,-106.248482,Physical,45523
P00004,Smartphone,1072.2,5,In Process,William Mathis,Illinois,40.349457,-88.986137,Phone,45523
P00009,Smart Home Hub,164.87,2,In Process,Felicia Perry,New Mexico,34.840515,-106.248482,Website,45523
P00024,Camera,1095.09,2,In Process,Linda Fox,New York,42.165726,-74.948051,Phone,45523
P00016,Router,299.04,4,On Hold,Jennifer Drake,New Mexico,34.840515,-106.248482,Mobile App,45523
P00024,Power Bank,76.64,1,Canceled,Benjamin Mccarty,Utah,40.150032,-111.862434,Website,45523
P00022,Graphics Card,709.69,4,Canceled,Guy Ponce DDS,Maine,44.693947,-69.381927,Phone,45524
P00018,USB Drive,41.27,5,In Process,Lisa Phelps,Massachusetts,42.230171,-71.530106,Social Media,45524
P00015,Tablet,346.08,3,Canceled,Craig Haas,Idaho,44.240459,-114.478828,Physical,45524
P00017,Laptop,1241.55,4,Delivered,Sherry Ruiz,Nebraska,41.12537,-98.268082,Phone,45524
P00013,Smartphone,807.14,2,In Process,Tara Roberts,Hawaii,21.094318,-157.498337,Phone,45524
P00015,Power Bank,58.24,4,In Process,Michael Jones,South Carolina,33.856892,-80.945007,Website,45524
P00022,Mouse,25.9,3,Canceled,Darren Herring,North Dakota,47.528912,-99.784012,Social Media,45524
P00005,Smartphone,348.87,4,Canceled,Hailey Wilson,Connecticut,41.597782,-72.755371,Mobile App,45524
P00008,Laptop,829.84,4,In Process,Lucas Adams,Arizona,33.729759,-111.431221,Physical,45524
P00009,Scanner,275.75,5,In Process,Mary Peters,Oregon,44.572021,-122.070938,Website,45524
P00006,Printer,218.89,4,Delivered,James Thomas MD,Arkansas,34.969704,-92.373123,Social Media,45524
P00018,Charger,36.85,3,Canceled,Mrs. Maria Marshall,Tennessee,35.747845,-86.692345,Physical,45524
P00021,Router,63.57,4,In Process,Michele Diaz,Alaska,61.370716,-152.404419,Website,45524
P00001,Charger,48.98,4,Canceled,Nicole Ponce,Arkansas,34.969704,-92.373123,Mobile App,45524
P00012,Smart TV,728.4,2,On Hold,Ryan Mann,North Carolina,35.630066,-79.806419,Mobile App,45524
P00008,Speaker,170.13,1,In Process,Collin Murphy,Maryland,39.063946,-76.802101,Physical,45524
P00008,Power Bank,92.11,3,Delivered,Stephanie Cisneros,Wyoming,42.755966,-107.30249,Social Media,45524
P00012,Gaming Console,516.43,5,In Process,Kristin Knight,Wisconsin,44.268543,-89.616508,Social Media,45524
P00019,Tablet,719.3,3,In Process,Luke Carroll,Oklahoma,35.565342,-96.928917,Website,45524
P00003,Power Bank,54.73,4,In Process,Michael Santiago,Montana,46.921925,-110.454353,Social Media,45524
P00020,Tablet,735.82,4,Canceled,Kelsey Fowler,Arizona,33.729759,-111.431221,Social Media,45524
P00013,VR Headset,765.43,1,On Hold,Kerry Koch,North Dakota,47.528912,-99.784012,Mobile App,45524
P00013,Smartwatch,454.57,4,In Process,Melissa Davis,New Hampshire,43.452492,-71.563896,Mobile App,45524
P00007,Smartphone,406.63,2,Delivered,Marcus Carter,Alabama,32.806671,-86.79113,Phone,45524
P00003,Hard Disk,155.98,1,In Process,Jordan Lawson,Delaware,39.318523,-75.507141,Social Media,45524
P00020,Router,188.43,2,On Hold,Susan Miller,Rhode Island,41.680893,-71.51178,Website,45524
P00009,USB Drive,26.43,5,On Hold,Cynthia Johnson,Louisiana,31.169546,-91.867805,Phone,45524
P00019,Projector,947.38,5,In Process,Charles Merritt,Massachusetts,42.230171,-71.530106,Mobile App,45525
P00012,Keyboard,84.94,2,In Process,Christopher Taylor,Kansas,38.5266,-96.726486,Phone,45525
P00014,Headphones,174.29,4,Delivered,Kayla Chan,Wisconsin,44.268543,-89.616508,Social Media,45525
P00007,Charger,19.82,5,In Process,Jennifer Shaw,Missouri,38.456085,-92.288368,Mobile App,45525
P00014,Power Bank,52.32,4,Canceled,Mike Bowen,New Jersey,40.298904,-74.521011,Website,45525
P00015,Smart Home Hub,316.64,5,In Process,Eddie Macias,Tennessee,35.747845,-86.692345,Social Media,45525
P00006,Smart TV,317.57,1,Delivered,Alexandra Moore,Louisiana,31.169546,-91.867805,Physical,45525
P00024,Charger,34.95,2,On Hold,Kristine Gray,New Hampshire,43.452492,-71.563896,Social Media,45525
P00003,Drone,1793.46,3,On Hold,Ryan Stephens,Ohio,40.388783,-82.764915,Mobile App,45525
P00015,Speaker,249.11,4,In Process,Kimberly Mcdowell,New York,42.165726,-74.948051,Physical,45525
P00023,Printer,464.29,2,Canceled,Duane Curtis,North Carolina,35.630066,-79.806419,Physical,45525
P00003,Smart TV,1552.04,1,Delivered,Timothy Ray,New Hampshire,43.452492,-71.563896,Social Media,45525
P00015,Printer,157.45,5,Canceled,Michael Larson,Illinois,40.349457,-88.986137,Physical,45525
P00004,Printer,339.21,5,In Process,Chelsea Jefferson,Maine,44.693947,-69.381927,Social Media,45525
P00018,Smart Home Hub,312.08,5,In Process,Michelle Rodriguez,Texas,31.054487,-97.563461,Website,45525
P00013,Laptop,834.8,3,In Process,Michael Stevens,New Jersey,40.298904,-74.521011,Website,45525
P00018,Printer,434.29,4,In Process,Michael Ramirez,Rhode Island,41.680893,-71.51178,Mobile App,45525
P00015,Hard Disk,138.63,2,Canceled,Laura Carlson,West Virginia,38.491226,-80.954456,Mobile App,45525
P00004,Printer,210.5,3,On Hold,Danny Wheeler,Georgia,33.040619,-83.643074,Physical,45525
P00002,Smartwatch,183.12,1,In Process,David Jackson,Maine,44.693947,-69.381927,Phone,45525
P00007,Headphones,72.11,3,On Hold,Stephanie Parker,Connecticut,41.597782,-72.755371,Social Media,45525
P00008,Printer,403.01,2,In Process,Andrew Robinson,Texas,31.054487,-97.563461,Mobile App,45525
P00003,Gaming Console,323.75,5,On Hold,Amber Lopez,Washington,47.400902,-121.490494,Phone,45525
P00013,Tablet,236.27,3,Delivered,Dakota Brown,Alabama,32.806671,-86.79113,Mobile App,45525
P00010,Laptop,1279.16,5,Canceled,Patrick Trujillo,Oregon,44.572021,-122.070938,Physical,45525
P00006,Mouse,70.13,5,Canceled,Jeffrey Bennett,Arizona,33.729759,-111.431221,Website,45525
P00007,Router,277.76,4,Delivered,Karen Jackson,Nevada,38.313515,-117.055374,Website,45525
P00006,Projector,727.82,1,In Process,Linda Cline,Indiana,39.849426,-86.258278,Social Media,45525
P00014,Laptop,1340.57,2,Canceled,Adam Chavez,Texas,31.054487,-97.563461,Physical,45525
P00016,Smartphone,1008.98,5,Canceled,Denise Lucas,Missouri,38.456085,-92.288368,Phone,45525
P00016,Tablet,526.67,4,Canceled,Derek Nolan,Kansas,38.5266,-96.726486,Social Media,45525
P00005,Tablet,208.45,1,On Hold,Carol Stephenson,Pennsylvania,40.590752,-77.209755,Physical,45525
P00017,Gaming Console,791.47,3,Canceled,Karla Green,Iowa,42.011539,-93.210526,Mobile App,45525
P00012,Mouse,72.9,3,Delivered,Meghan Gallegos,Kentucky,37.66814,-84.670067,Social Media,45525
P00018,Smartwatch,412.12,4,In Process,Michelle Mcmillan,Kentucky,37.66814,-84.670067,Phone,45525
P00004,Charger,40.79,2,On Hold,Dakota Curry,Florida,27.766279,-81.686783,Phone,45525
P00024,Mouse,68.79,2,On Hold,Daniel Carey,Montana,46.921925,-110.454353,Social Media,45525
P00018,Graphics Card,961.5,1,Canceled,Angela Reyes,Ohio,40.388783,-82.764915,Mobile App,45525
P00019,Scanner,287.22,2,On Hold,Carmen Davis,Kansas,38.5266,-96.726486,Social Media,45525
P00007,Camera,2114.53,1,Canceled,Jeffrey Lane,New Jersey,40.298904,-74.521011,Physical,45525
P00004,Monitor,267.74,4,In Process,Anita Morgan,North Dakota,47.528912,-99.784012,Website,45525
P00022,Smartphone,1068.26,1,In Process,Laurie Rodriguez,West Virginia,38.491226,-80.954456,Physical,45525
P00010,Laptop,937.06,3,Delivered,John Hooper,Delaware,39.318523,-75.507141,Physical,45526
P00001,Keyboard,83.68,2,On Hold,Calvin Porter,North Dakota,47.528912,-99.784012,Phone,45526
P00005,Graphics Card,1626.07,2,Canceled,Thomas Thomas,Rhode Island,41.680893,-71.51178,Phone,45526
P00024,Keyboard,37.34,1,In Process,Christopher Gordon,Massachusetts,42.230171,-71.530106,Phone,45526
P00009,USB Drive,45.72,2,Canceled,Michael Brown,Massachusetts,42.230171,-71.530106,Website,45526
P00015,Speaker,362.81,2,Canceled,Nicole Kelly,North Dakota,47.528912,-99.784012,Mobile App,45526
P00017,Monitor,312.82,5,On Hold,Nicholas Silva,Virginia,37.769337,-78.169968,Website,45526
P00016,Scanner,353.27,2,In Process,Derek Lyons,Illinois,40.349457,-88.986137,Mobile App,45526
P00006,Mouse,75.42,2,Canceled,Sandra Hess,Oklahoma,35.565342,-96.928917,Website,45526
P00015,Smartphone,853.88,5,Delivered,Ashley Pearson,Utah,40.150032,-111.862434,Social Media,45526
P00017,Smartphone,888.94,1,On Hold,Christopher Young,Oklahoma,35.565342,-96.928917,Social Media,45526
P00004,Smart Home Hub,193.22,4,Canceled,David Blake,Georgia,33.040619,-83.643074,Mobile App,45526
P00016,Router,146.78,5,Delivered,Sherri Collier,Arkansas,34.969704,-92.373123,Physical,45526
P00022,Power Bank,80.45,1,Delivered,Arthur Logan,Maine,44.693947,-69.381927,Social Media,45526
P00013,Tablet,450.87,1,On Hold,Brian Martinez,Vermont,44.045876,-72.710686,Social Media,45526
P00023,Monitor,617.62,4,On Hold,William Rivera,Idaho,44.240459,-114.478828,Physical,45526
P00012,Drone,1102.11,5,On Hold,Amy Estes,Delaware,39.318523,-75.507141,Physical,45526
P00016,Power Bank,45.12,1,On Hold,Raymond Brooks,South Carolina,33.856892,-80.945007,Social Media,45526
P00013,Scanner,380.76,5,On Hold,Brandy Norris,Montana,46.921925,-110.454353,Social Media,45526
P00009,USB Drive,19.26,4,Delivered,Whitney Hickman,Hawaii,21.094318,-157.498337,Mobile App,45526
P00002,Power Bank,72.9,3,Delivered,Craig Jennings,Alaska,61.370716,-152.404419,Mobile App,45526
